246.037043	239.991960	254.528742	243.405393
253.480929	232.883544	254.260015	234.464195
254.063358	236.636659	232.710064	240.864094
248.213627	237.841933	245.155221	242.785576
239.629886	244.414701	236.368063	247.719632
230.042282	253.139379	243.461300	247.985750
248.548752	246.765713	239.105537	231.749345
246.605942	238.255001	237.847891	251.200382
247.993857	237.508057	237.732117	240.209823
240.060010	237.391380	233.182195	240.511158
253.509092	246.932949	252.570139	245.387873
237.523747	243.698430	230.010148	237.172843
240.747204	244.499620	246.367641	241.624705
241.053995	235.342535	241.829655	252.529521
249.900619	234.242285	232.119888	242.886300
245.823521	238.379706	250.460587	248.778453
246.819892	235.616017	234.978248	230.610635
236.121064	241.878409	251.243442	231.820706
240.361025	245.744135	234.860881	247.408856
242.359429	236.099611	246.401450	230.138620
248.774112	249.251155	232.664682	240.628655
234.397167	253.949151	242.948944	231.255460
236.229957	251.208409	241.411546	250.035415
246.689443	254.697311	244.886308	253.750990
252.285648	245.316308	247.981849	242.619454
250.764229	243.696799	252.430203	248.591386
241.866861	236.479789	236.180993	245.941536
249.145342	243.032495	245.668711	236.864936
231.937084	237.143204	236.792878	237.992739
243.503806	233.459352	235.781537	247.348745
247.660479	231.605721	240.189984	243.565279
240.394356	235.170860	240.503588	252.620962
244.601985	247.388075	251.418301	249.139864
239.509526	230.147402	238.793970	248.836878
251.336199	253.835758	240.475532	248.687892
243.653308	245.081315	235.513467	235.485541
240.895899	230.725620	238.403239	246.978547
240.107917	234.126118	241.684754	233.190695
245.556424	230.674161	239.850506	244.109800
230.677551	246.068741	233.392487	241.542461
231.257116	239.477597	235.291507	238.171145
249.030743	239.478155	248.800246	250.798107
236.306788	232.047656	230.484582	243.485476
254.997696	238.749009	246.253602	249.530826
246.293866	248.855830	253.740293	234.984017
230.509500	233.809559	233.155524	246.736471
244.099240	235.449114	247.486624	249.172452
234.194729	245.181187	248.698141	232.863322
250.482529	254.118019	232.702469	230.641961
237.798931	246.933682	253.954321	239.916361
247.875368	231.899912	247.265360	245.681060
232.547533	249.312022	251.257331	245.010290
233.026377	254.596109	249.565884	238.680094
240.709450	239.264272	242.649020	238.530779
251.239391	250.558273	232.638472	254.019689
245.889628	250.717683	247.682716	240.887179
248.344883	254.136843	236.752060	250.204980
243.454323	242.087438	240.889362	248.275655
236.709888	251.292829	250.768275	232.166572
252.040780	236.096586	241.617712	245.258293
239.474733	230.717500	251.273821	234.545996
235.302996	249.945809	238.508471	252.007999
247.529594	236.906714	230.253778	253.701564
232.140324	248.001867	242.214446	248.954116
247.265233	246.147572	242.270533	249.823322
232.326334	235.539910	247.294679	237.655151
244.538890	241.831512	243.273048	240.637595
248.648386	238.269782	247.571374	236.772911
236.285092	233.016397	234.814607	232.988869
243.396599	249.054740	234.628746	235.409616
242.104965	248.114625	254.415176	243.115922
237.074968	232.513153	234.852939	235.687079
234.486039	230.353709	243.353377	236.857783
254.357373	243.833974	247.435435	233.156987
251.711530	242.271967	251.817993	244.351605
241.734924	241.011720	234.609092	231.284418
253.526590	241.943230	250.552891	240.017686
231.852054	245.736143	231.340227	233.729940
244.070990	237.595888	254.847953	232.961289
249.111086	245.157941	249.768521	235.642178
243.064313	241.262862	241.068025	251.504167
254.750782	237.634506	245.525683	245.240773
248.502233	253.689755	235.194698	235.275630
246.510703	233.926427	234.345339	231.876622
230.066893	241.262593	244.845280	237.281482
235.786906	247.673896	247.574689	241.350783
247.184623	253.097776	249.695701	245.626450
246.529576	253.341711	240.628474	243.614059
246.190868	252.710286	250.665779	231.785246
234.148070	237.690295	248.723943	244.230176
237.215265	233.108841	247.216950	247.493342
253.566906	242.511804	242.344880	232.011046
230.996520	240.800717	238.058040	236.259198
232.283172	254.047778	250.898965	244.379978
253.769657	254.989310	246.807040	236.737776
231.005792	248.906721	241.762521	246.287737
252.901820	234.537229	244.633241	245.869618
242.293145	232.281060	238.699026	238.332710
246.753338	251.443327	238.245092	247.341842
237.205445	253.629838	250.339151	243.752415
241.370648	237.862929	238.081845	254.254618
240.104376	242.864906	254.702980	246.441510
243.564840	240.331189	234.689564	239.044484
248.911079	245.635219	248.999763	235.088956
243.730491	253.191819	240.952902	247.456251
233.035652	254.328670	245.221792	235.982437
233.959454	243.770975	243.806285	232.330230
254.806428	252.823247	241.536197	232.936654
250.803579	242.459388	247.915083	242.721800
236.835622	250.868099	254.506116	236.093273
243.781627	239.589650	253.046704	242.706022
251.983156	251.600673	236.906185	249.750155
240.373561	253.356210	242.693442	250.513737
237.070975	237.463896	244.673443	254.972558
242.241009	233.714885	243.464514	238.628099
243.797935	243.585752	241.383615	238.044434
234.716309	247.437461	244.294941	235.839061
249.388612	231.091182	248.617629	247.630697
250.285223	239.651969	246.592221	250.518689
254.520453	242.383216	230.925490	242.557279
244.754511	251.742508	251.854759	241.007655
243.148777	241.423202	248.061096	240.249465
246.369533	233.859030	241.737265	254.230091
238.464031	247.317615	246.245916	251.294132
251.308533	251.483555	239.500235	237.916529
247.967936	248.985045	251.809575	230.897477
231.710519	245.779025	253.023227	254.935648
248.669159	240.849287	232.461078	245.843696
251.814481	241.091964	247.350029	252.585602
231.149774	249.903587	237.334194	239.371027
233.639245	243.279158	244.148202	249.812987
234.249591	231.974209	251.770990	245.492759
236.020745	252.820725	233.577943	241.528748
236.349433	236.383168	230.234936	250.115827
252.530236	246.940272	233.949391	241.043245
238.639141	244.689293	245.973468	240.607723
236.252456	251.132598	234.980425	239.617331
242.080202	235.930143	244.298067	244.370298
254.817301	237.380769	254.448612	246.455745
236.862010	244.148225	247.144987	248.616721
231.226106	245.160162	242.418182	252.603882
237.154854	249.971503	245.176625	238.808024
245.915447	245.522279	246.944111	248.023209
246.479539	250.958428	245.706203	252.585093
246.158515	237.723322	241.020580	244.489345
248.308994	232.253334	237.377761	248.687022
234.391002	233.303995	243.485194	254.287240
243.271309	252.837174	250.761815	236.424252
250.617245	242.046196	250.162212	248.663984
238.467881	232.879243	254.072332	233.518925
254.162505	251.503515	248.105418	254.498556
254.181744	250.114691	239.144376	249.767049
230.347966	243.414308	241.369651	246.820710
246.808520	244.614002	250.560433	253.507297
232.708653	235.845548	230.625616	252.105871
244.035185	252.881398	235.534180	231.580426
250.596384	252.734691	237.554754	240.207396
233.494425	253.656538	237.609115	242.315615
232.429800	252.181483	233.391601	241.341094
246.762155	248.578503	253.649352	240.478169
248.556725	233.863073	240.372113	232.475541
242.233676	240.202897	253.788038	230.817907
239.263249	241.084577	253.763879	251.386255
232.483866	247.142007	243.611647	254.446063
238.966846	239.953491	234.745214	233.053993
251.200830	241.367934	246.569218	246.042612
244.928649	230.533936	249.669865	236.089222
233.148097	244.114449	231.715254	249.128934
235.178934	235.398784	251.742386	238.213989
233.688854	252.513276	230.070889	251.460153
233.617200	233.249803	236.266355	234.362428
246.526441	230.644504	230.371508	249.749617
235.948290	238.094287	234.356155	231.309975
248.542951	243.152138	248.641632	241.906149
249.450426	242.830949	232.726350	242.595967
253.635391	231.084126	249.580675	251.674523
243.036280	241.451063	254.100655	231.520635
241.974548	240.040431	247.152437	242.256721
252.742521	231.837268	232.019762	245.207436
231.642056	236.875400	245.826918	243.708911
238.129636	254.865694	243.263921	241.342885
245.135670	232.479462	247.544485	251.319818
246.272917	249.224068	248.020998	235.375577
241.288873	235.712339	238.473290	241.337473
240.399741	232.377146	240.669100	246.627697
239.357526	233.815973	253.074626	231.678333
250.794297	232.330753	232.414111	248.469900
250.294232	243.909268	244.661627	244.039660
238.241150	233.055782	238.839952	246.633513
248.757106	251.702304	248.026517	254.209966
245.010252	238.791155	244.447963	235.318470
246.418408	235.606122	232.705460	251.134335
239.189026	249.065141	244.352500	250.180534
251.128879	254.363665	250.460671	245.339332
246.067479	230.656346	253.227107	250.736520
236.686193	234.510402	247.567469	237.724617
238.495616	230.152645	251.746568	244.158027
240.019609	233.546866	245.829300	230.766427
248.652794	235.378322	240.495812	238.522400
239.251327	248.039899	249.420890	244.189839
232.123926	231.315221	233.935247	245.445955
246.849218	236.802571	246.548467	242.141543
241.051105	236.829171	248.873579	232.845438
240.747841	237.081162	246.962156	242.165819
246.678314	231.135434	239.881585	244.983124
230.192177	237.535484	235.280849	233.430870
236.387988	238.203059	230.193248	248.675353
234.392370	239.505186	247.591782	242.506559
250.833855	250.155005	231.801887	251.544109
231.057557	230.468538	253.029061	251.552750
244.393979	244.334992	247.737474	240.442349
232.879334	230.521414	238.119204	250.033054
245.453132	250.800648	252.994244	232.203247
251.112109	236.082912	244.721782	243.099064
239.894167	237.756864	238.487832	238.326716
234.203318	242.762082	232.850666	242.748802
252.648068	238.734382	248.184478	250.473715
250.375925	235.906721	233.661105	234.931795
245.059975	249.005382	246.387725	234.428653
249.321202	242.352926	248.861146	248.996929
241.222631	253.103856	244.112295	245.882458
245.613044	251.606172	245.680435	233.773935
231.707156	241.055202	237.570511	236.866842
231.404303	242.683422	237.760196	241.297847
231.422251	250.792416	231.918275	251.606251
251.382334	245.375210	242.676695	241.567791
243.857909	249.795445	252.396919	241.243343
250.245398	246.295936	238.038169	241.890726
233.771527	231.546843	232.587547	252.478171
238.585944	247.857889	242.613725	234.313973
236.193593	240.943957	240.985545	243.068701
233.968655	239.321300	237.072339	240.219235
238.459179	244.947147	249.730673	246.182634
231.647796	232.362649	246.959484	237.103674
248.093341	246.414102	252.658567	251.831992
238.334051	244.568488	233.535710	238.745520
254.192413	247.461999	239.798950	244.876031
253.450055	237.739547	239.416983	249.791549
250.329620	246.752910	250.723974	248.469367
247.135361	243.159833	246.150621	240.585159
239.045702	239.064942	234.506573	235.354817
253.691707	242.156773	235.663576	233.439134
231.929127	251.110710	232.528519	249.271868
250.877996	252.092054	230.943687	238.419109
249.157690	233.276226	239.417997	234.056180
250.783626	249.277445	250.226093	234.138479
240.941835	240.271465	246.909073	235.938255
241.104968	237.123198	248.713413	241.223199
243.350279	237.736697	250.215597	241.725390
250.877835	239.196024	253.678254	254.610995
241.541999	237.044293	239.546811	243.186495
254.156704	250.422281	250.031481	233.459963
236.250080	246.029476	251.852924	243.863519
232.564743	251.147307	251.279151	237.126575
249.077921	236.819782	252.632655	233.683716
240.936814	253.660332	235.550950	241.278200
238.739627	230.666755	231.331422	242.550178
235.894452	254.863134	239.372817	230.704689
253.270648	250.979407	246.249017	249.784516
233.439990	237.171985	250.744040	247.401800
233.469817	247.638404	241.215037	230.131280
231.980644	236.398098	250.874077	243.720106
248.180870	243.194288	232.779672	237.202539
237.528780	231.193736	240.495639	249.847478
241.427840	232.771447	252.628672	244.918476
230.410884	242.884393	236.048453	233.589421
240.730972	245.370240	236.014106	240.414190
246.609283	232.140349	254.366362	231.691983
243.151486	242.683192	254.708287	243.853799
239.761343	241.753377	245.891770	254.525986
236.341257	230.406056	249.713000	238.620062
248.323526	245.706424	249.287534	248.379675
238.312965	231.108392	243.650344	250.337722
234.377228	249.478565	241.615572	247.384731
245.793396	250.287442	231.577513	249.404760
241.441989	237.336064	231.095157	234.986746
231.047649	253.334274	242.884590	254.728068
243.575767	236.332844	248.832273	234.777586
238.924354	249.521039	251.644957	238.298117
233.111875	239.200479	252.237163	248.582693
252.365937	239.666119	254.343090	242.405081
242.438085	253.107762	242.981896	250.028702
248.177033	231.973175	245.061332	250.558532
243.636860	238.030286	232.001723	246.522981
237.662396	245.065541	240.652902	247.244120
238.788675	231.058879	251.750929	238.813983
254.953765	236.863884	254.500682	253.697609
231.876029	245.937813	239.082778	250.027399
246.985265	253.819735	233.569487	245.189323
249.532799	230.869974	231.680834	249.462884
239.158212	239.571360	244.181116	245.127371
246.976551	253.720588	239.300334	249.077112
244.348044	243.236497	239.950851	246.239018
236.240291	232.836215	248.391871	242.476099
239.674685	244.041818	236.544417	236.507244
241.156828	254.909128	237.139422	252.911973
242.280005	233.065936	251.320657	241.301067
252.466976	241.127780	232.194769	247.048232
251.138030	237.989694	238.685632	231.623477
243.554284	252.283292	251.284051	247.795228
253.183111	245.942501	249.842410	242.718894
233.034061	235.024509	233.471922	249.759327
230.657101	243.850536	239.222779	250.091543
243.791173	245.298709	232.155387	237.732268
254.989876	247.971741	243.142391	249.229114
250.583485	231.843768	254.309493	246.058465
241.249362	247.002725	238.612870	251.949004
249.506573	245.994848	234.549078	254.156615
240.815457	252.767807	231.385321	233.104028
233.825387	234.116427	238.066519	247.733303
238.650577	253.522601	252.373148	251.148343
236.265133	245.876427	243.771035	233.129257
237.570615	243.336951	242.564329	234.215898
253.540175	233.854857	246.468322	248.015819
245.128473	251.063250	244.090451	250.630907
230.709337	231.136545	246.036343	244.419281
246.278249	249.173975	240.414670	245.974780
242.450952	245.679100	237.241791	253.916254
242.073620	250.117204	247.124771	237.435847
231.824326	231.497826	240.990137	242.106278
235.100575	245.166507	237.814562	247.959072
248.354994	251.519434	254.384353	233.269154
239.263505	244.041280	237.977897	241.661814
236.686792	236.197972	232.420291	237.255300
239.603746	245.384436	236.206757	251.632688
233.992492	238.185896	244.442176	237.817873
249.078034	242.456639	242.868121	242.468993
237.713512	230.579407	253.630820	242.636112
254.167166	235.378611	238.822377	231.263510
242.372355	252.058487	246.356501	241.764671
243.417269	251.179309	240.773194	252.061393
248.187702	249.096419	239.148434	240.014541
244.257041	234.866383	243.830573	231.838294
242.606388	249.110103	236.993017	254.727268
247.009966	232.970275	254.377070	239.847593
249.872431	238.477132	253.473714	248.874129
234.976447	242.728063	242.501948	231.132584
233.425909	238.326018	241.843604	241.424714
245.156513	242.887643	238.199146	245.326703
234.062551	254.765393	248.482984	237.480859
238.409336	250.707235	243.308496	247.718495
237.494764	250.393721	239.208945	246.845160
254.497451	244.592554	249.918870	248.133105
247.201091	230.666179	241.864755	254.176767
249.572600	249.404051	244.440860	248.035003
244.588082	234.262802	245.725631	245.493395
251.029178	233.694393	247.018172	230.789263
253.705129	232.747388	230.473434	237.842312
233.785781	247.262507	240.259435	249.374308
253.013024	251.820443	248.395932	231.557032
233.452062	235.183543	238.126238	246.555670
243.136929	237.843815	234.329561	252.803104
238.558175	238.857175	249.299745	248.023114
246.082727	247.332833	245.251915	234.806604
236.162978	243.952166	235.621676	254.322766
237.440364	237.225103	235.181945	247.624706
237.926019	238.720079	253.342509	249.885134
236.836438	233.046853	246.915556	239.492355
254.504013	250.459437	253.865222	250.115396
237.261316	237.190759	247.853532	238.659088
241.059403	236.411099	241.976982	235.051700
243.464448	253.325598	247.404283	233.431824
245.391926	244.670762	236.061451	246.745849
243.276037	245.948614	231.312278	240.332534
247.933951	232.513623	249.269151	230.129536
243.758814	253.227492	240.172686	253.375802
251.959991	241.936213	234.986399	254.097851
238.029193	246.147448	252.698424	232.236518
244.353334	243.378807	248.077942	253.416734
252.830743	234.376619	252.056124	234.394718
252.990870	254.929295	239.924864	242.384597
253.415219	254.053285	253.150992	251.918579
230.231679	244.199047	232.682517	254.574847
237.114041	254.727487	243.582512	242.347811
253.464013	251.276493	241.700519	234.820285
232.816169	234.062357	241.472862	236.431622
234.654977	248.415447	249.769192	244.194531
248.932069	234.387373	251.403663	252.426069
250.674746	242.882016	232.168444	246.731396
234.619530	233.515297	238.090042	236.201177
236.519632	235.888031	248.843916	253.850871
237.548646	248.072063	230.285893	246.342084
247.319215	231.553108	232.955621	237.670159
240.135415	242.563012	252.377959	247.588926
237.774449	232.935394	252.903260	237.375940
245.365636	235.478215	233.339220	233.829639
248.693371	245.143474	240.396140	243.730863
241.770702	243.437942	246.602361	235.460291
236.186636	248.868489	251.828376	232.046758
241.168699	247.594153	231.952568	244.104218
231.543951	243.691231	242.637176	244.317542
233.746310	238.202941	243.008539	232.906001
235.135037	244.578692	232.273541	242.759384
250.217302	241.335808	242.831196	241.419962
231.443420	241.559458	250.172884	248.082002
239.898718	250.411331	248.645112	244.457782
231.132245	238.613222	231.593998	254.853092
253.364570	231.725479	253.344389	230.793372
240.221673	249.224302	249.145692	254.458332
246.147020	240.509048	254.821415	239.561990
251.740507	252.669183	239.391138	247.068259
246.544813	243.482507	246.338352	238.694247
234.461841	243.431462	243.221063	248.196454
235.567255	230.086832	230.568383	237.459075
246.837496	243.611133	243.298340	250.584011
236.187801	238.653993	236.891243	253.435259
248.125599	232.821116	250.236955	240.481015
249.151337	252.093916	230.391145	235.152041
232.522418	230.839407	244.944622	247.582157
231.216908	248.513527	240.056634	235.858482
235.431730	251.593256	231.411101	242.597396
237.231586	250.394656	248.287937	237.972592
244.947942	246.813298	238.016628	237.544111
233.581511	246.505311	235.526069	237.512524
231.523941	253.713006	251.992847	252.789442
245.649828	240.680015	242.390520	254.307256
253.539660	246.783563	249.645115	237.968361
240.408116	233.730440	239.411505	248.860402
241.837971	251.233523	237.518410	247.689420
250.144404	252.868529	244.059649	254.194655
243.932169	233.352319	236.071463	235.083418
246.167646	253.055653	251.178335	232.311600
248.114618	234.762040	236.711540	246.841798
245.073051	251.840511	234.704082	249.042410
248.107631	243.971262	241.984855	251.736846
238.324108	253.925494	230.383343	253.428994
254.051939	232.932905	254.989300	241.973022
236.064830	245.110038	235.112829	252.878161
243.801982	249.387847	239.516544	243.341253
238.981489	236.539041	242.820414	242.431932
232.465206	254.532961	241.737261	250.993280
252.858262	239.267623	240.348254	244.063118
235.531852	233.648068	236.519353	253.368956
244.478573	240.439452	233.810285	238.246632
239.495994	250.834068	242.482537	246.365199
247.121165	236.433169	250.539798	254.162707
246.042361	242.264890	234.205841	249.874388
234.231643	248.007838	242.207908	252.922485
243.553421	246.045237	231.468301	230.845594
251.167435	253.629703	246.705389	249.108471
240.309806	251.063618	235.785835	247.679239
230.228537	242.643323	239.330017	245.445881
246.668868	245.412984	242.080104	242.196360
230.165309	243.791089	230.296274	243.235441
236.868518	254.436984	230.428565	250.328931
246.850824	250.154192	252.744334	232.675411
232.407847	233.722437	234.798301	243.161400
250.380360	236.683118	239.922411	239.326290
240.150685	244.125055	254.755826	235.646431
247.101041	251.196678	246.343393	251.455479
248.989646	232.337513	239.481601	243.817536
231.402873	230.236254	234.284589	242.496460
240.847741	249.609408	244.146416	251.449008
232.384046	243.203980	231.063794	235.285426
251.702922	252.188858	241.887507	231.164049
231.858701	253.139620	252.482791	244.087747
230.822545	253.219159	237.862117	254.036730
244.675903	248.806362	247.817785	239.957401
231.923437	234.061256	236.011805	250.866264
239.728915	252.413144	238.293246	248.890232
233.498765	254.711949	248.104089	242.519821
254.358083	231.342411	240.927206	250.966866
238.514819	249.225141	253.871460	239.917576
249.338873	230.740641	236.833176	254.814647
242.265086	238.895280	253.528571	240.796199
246.992371	246.516798	232.142353	245.465397
249.951379	247.827713	232.050950	233.855524
247.791929	245.847522	248.491382	237.916956
232.663773	230.129881	237.706686	238.997937
236.744161	233.312675	234.684795	241.221092
243.868500	240.201104	230.656548	238.847857
232.326607	244.951095	238.110758	239.630948
237.296184	239.694989	232.117488	252.528401
252.630189	254.454327	244.299011	234.239573
239.518301	233.471001	237.528282	242.328099
231.581679	240.866907	240.527558	242.105783
231.923034	236.292493	236.164752	245.625842
244.845160	234.888706	232.674309	237.616450
253.720587	238.305430	245.504805	250.101912
238.238543	238.368406	250.386887	251.487712
254.355634	233.403112	238.016629	253.681973
235.021287	237.854582	254.114366	254.218131
237.286204	247.373944	242.275183	244.396982
236.060607	239.401383	250.412363	239.823378
232.847196	244.096263	244.805676	243.640727
247.042816	243.752479	253.825115	241.540556
247.709176	240.961374	237.283280	247.320882
250.474139	249.891421	240.228540	242.482580
245.833401	236.050529	246.466574	247.880910
249.726919	231.849128	254.767515	241.980867
240.020127	242.665316	253.009805	247.292722
243.591130	249.768023	238.988237	252.387538
243.422650	245.954509	232.124548	249.223851
246.440041	238.875220	246.174996	231.107417
254.590205	246.936797	239.990444	248.817069
254.142919	240.761389	230.263694	236.468459
242.766906	242.969944	244.512957	244.380885
241.144464	239.778354	249.308556	244.714749
242.511645	238.624185	230.614066	232.613734
240.399386	254.043197	232.901733	253.516904
233.541879	237.797259	241.383316	235.171683
242.073150	241.904063	240.954148	247.419082
237.972737	237.506602	250.254648	232.877132
251.229500	246.199248	246.928483	234.108852
254.597512	236.097824	234.361331	234.003393
243.996224	253.961566	235.796389	240.126186
234.611294	246.011972	240.803361	230.729807
245.352673	234.933111	244.805079	239.720895
247.618390	235.144612	248.808137	250.218245
231.564094	232.543801	251.799483	234.673996
238.149623	241.438761	236.558835	251.565914
243.192875	245.977715	244.924271	245.282711
244.675118	238.698116	251.137945	245.434067
250.343456	247.649709	237.436121	245.362113
232.118799	233.348694	232.946541	237.634500
234.576113	247.335914	242.770622	240.455978
233.446682	239.592749	234.643842	245.887541
247.335823	246.131502	254.997489	243.872814
242.241051	233.507413	237.864500	241.275024
231.340282	238.975979	230.239586	233.413368
250.380399	254.095727	242.635950	242.374246
247.117417	240.390761	250.997295	242.217488
232.066766	230.771518	249.026415	237.302248
236.871323	243.440215	234.205224	241.433035
248.562956	249.147989	243.743155	232.830275
232.855166	249.377826	250.582070	239.171544
250.565273	231.040263	247.974506	243.658832
254.744393	232.560411	250.751768	248.783637
237.442723	254.982817	241.243309	238.714424
250.418215	240.976748	254.848942	249.390791
235.923651	250.267568	244.698097	238.765771
247.768849	245.819266	234.149540	233.480874
235.165491	235.173568	231.483946	238.770387
237.027125	243.469214	238.091340	247.601344
237.233331	236.683577	251.450421	254.637208
246.982483	232.380629	254.069300	249.642276
252.969218	254.812156	251.676190	233.172204
251.651970	236.241931	247.784871	250.712045
249.036840	246.905864	242.236468	244.435638
236.717929	240.355627	241.299793	245.840694
252.003127	232.327370	242.890337	236.955642
253.408403	239.226779	253.756352	238.182232
230.061827	249.353382	248.318101	248.273298
241.461231	246.603596	238.955568	231.583267
243.360612	235.445748	240.741078	235.296287
236.713421	250.708590	238.443879	244.448341
244.153553	242.133448	238.593491	247.063798
231.210232	232.489369	249.597244	241.489544
233.105929	251.441290	241.032149	230.016898
253.950794	235.057955	247.214797	233.297827
246.249930	233.974437	253.318139	236.850486
246.364699	236.259732	239.296094	252.595007
234.138127	239.908539	237.637731	247.486034
235.853596	246.387131	247.592451	230.027158
241.920168	233.317495	235.654772	246.999568
230.232174	247.389928	250.427726	254.703873
240.557848	233.304379	231.770708	239.576748
248.269085	232.560679	237.833787	252.024725
233.428232	249.336512	248.828945	233.328656
254.823504	233.571327	243.262707	230.211869
246.250505	241.002486	248.060801	245.702001
233.784353	240.292747	247.164154	251.499063
232.167201	232.511628	248.811141	244.739348
239.600798	254.081218	237.862592	233.495755
236.924191	232.106218	243.834916	245.000197
245.189827	249.474241	247.261902	251.197303
246.460134	237.541233	242.943728	242.738064
248.696091	237.388551	231.364228	252.447814
253.866788	242.372193	232.818592	242.489564
244.848244	243.207163	254.442424	254.672063
253.348110	233.299572	251.520350	244.209510
239.135312	247.073551	249.068148	253.861325
249.259176	230.417235	231.688314	236.554632
230.995672	231.511721	249.732250	242.665265
245.714267	242.526224	240.385800	247.545266
232.060695	243.414120	245.401176	236.936693
237.747672	242.782617	235.079937	250.201502
243.409754	239.768288	245.857356	250.863162
247.026392	231.652877	247.466897	248.248959
251.161703	231.447649	232.155320	240.862090
241.334296	245.220810	237.732252	248.542338
248.516455	232.986075	247.697515	247.537490
234.095816	253.825405	243.075134	249.574678
248.019138	234.174074	233.173265	249.528099
236.719112	252.160369	249.285757	230.733906
250.177696	236.799515	231.596800	247.808081
244.416292	231.926751	241.379944	239.003097
242.490250	244.172153	239.192194	236.377902
232.572623	244.347808	248.069459	235.710111
242.720622	231.100948	251.573212	236.113786
241.794115	239.574487	233.752117	253.279002
251.437130	243.821620	252.848692	248.516646
240.484233	238.045050	240.406415	248.007198
236.781449	231.947177	239.320204	242.551024
252.548525	234.483609	250.108450	254.535347
253.851985	231.723161	241.627354	237.057672
251.121163	238.182523	243.827285	230.199229
235.016779	244.095169	237.597733	245.567938
241.598167	244.792273	242.334017	249.315332
234.885561	252.511082	249.012056	236.128172
230.159447	240.250903	235.824944	238.660592
250.989350	251.929965	253.774757	230.036551
246.432596	251.225150	248.180376	232.598725
243.245362	235.954190	242.300722	231.497377
254.923982	247.791312	232.325666	253.031860
252.432187	242.993980	247.521173	239.312299
254.363870	232.122560	232.389425	233.337846
250.499072	231.870762	244.195518	240.874572
254.105457	235.919293	236.524773	237.875223
250.020421	247.518140	248.383822	237.951443
236.798897	231.867186	235.067816	249.498425
244.617701	233.885264	234.109375	241.651378
240.162814	243.398114	254.115868	235.190906
